Gene	Score	0.95 MoE	p-value	FDR
PIWIL2	-0.3259163719533003		0.0375	0.16314331970006815
CACNA2D2	-0.3259850246842702		0.0375	0.16314331970006815
RP4-773A18.4	-0.3260577765593197		0.0375	0.16314331970006815
JSRP1	-0.32618217394069204		0.0375	0.16314331970006815
HMGB1P3	-0.3262442593137209		0.0375	0.16314331970006815
AC012442.6	-0.32628543405924726		0.0375	0.16314331970006815
ZDHHC20P1	-0.3263248974619671		0.0375	0.16314331970006815
TNRC6C	-0.32645968004993947		0.0375	0.16314331970006815
PYGM	-0.3265007607360077		0.0375	0.16314331970006815
GLRB	-0.3265359624684063		0.025	0.12350986969423301
RP4-781K5.4	-0.3265398902877039		0.025	0.12350986969423301
POPDC2	-0.32658650188545757		0.025	0.12350986969423301
TMEM165	-0.3266029567847743		0.025	0.12350986969423301
RP11-24F11.2	-0.3266041878687659		0.025	0.12350986969423301
TAS2R5	-0.32678432961007303		0.025	0.12350986969423301
POU2F1	-0.3268858124683178		0.025	0.12350986969423301
CTD-2224J9.4	-0.3269144600486015		0.025	0.12350986969423301
C21orf2	-0.32696164008036643		0.025	0.12350986969423301
ADORA2BP	-0.32707375361207486		0.025	0.12350986969423301
RP11-134P9.3	-0.3270779990569826		0.025	0.12350986969423301
SLC35A5	-0.32720986059650137		0.025	0.12350986969423301
LGALSL	-0.32741320979961486		0.025	0.12350986969423301
NET1	-0.3274217429648765		0.025	0.12350986969423301
GPX1P1	-0.3275422175322138		0.025	0.12350986969423301
RP11-430B1.2	-0.3276411348553129		0.025	0.12350986969423301
NTN4	-0.32772073175395816		0.025	0.12350986969423301
RP11-709D24.6	-0.3278449412664556		0.025	0.12350986969423301
YTHDF2	-0.32784929437171967		0.025	0.12350986969423301
FOXD3	-0.32785756212489		0.025	0.12350986969423301
RP11-641D5.2	-0.327927488052999		0.025	0.12350986969423301
RP11-323P17.1	-0.3279274895531392		0.025	0.12350986969423301
PNMA5	-0.3279274987491782		0.025	0.12350986969423301
CDC42-IT1	-0.3279275026598446		0.025	0.12350986969423301
GAGE10	-0.3279275033971176		0.025	0.12350986969423301
TTF2	-0.32810194189746655		0.025	0.12350986969423301
HEXIM2	-0.3281054472645541		0.025	0.12350986969423301
RP11-1223D19.1	-0.3281159067483971		0.025	0.12350986969423301
CDC42EP3	-0.3281187388299464		0.025	0.12350986969423301
PDXDC2P	-0.3281376529847557		0.025	0.12350986969423301
GAST	-0.32814205282739317		0.025	0.12350986969423301
RP11-483L5.1	-0.32814631434589026		0.025	0.12350986969423301
WDR64	-0.32815979861756667		0.025	0.12350986969423301
RP11-3D4.3	-0.328323664921101		0.025	0.12350986969423301
ZNF705E	-0.3283621712880052		0.025	0.12350986969423301
NCLP1	-0.328413957911401		0.025	0.12350986969423301
NUP153	-0.32851715949494403		0.025	0.12350986969423301
FBXO27	-0.32853282335452594		0.025	0.12350986969423301
TYW5	-0.32855219672138697		0.025	0.12350986969423301
PSMD10	-0.3285675953552647		0.025	0.12350986969423301
RP11-588K22.2	-0.3286291334077291		0.025	0.12350986969423301
PARL	-0.3286868443636589		0.025	0.12350986969423301
TLX3	-0.32878603746325846		0.025	0.12350986969423301
RP11-95P2.3	-0.3288611198094341		0.025	0.12350986969423301
RP11-252E2.1	-0.32891068926144523		0.025	0.12350986969423301
TES	-0.3289479494988626		0.025	0.12350986969423301
TTC4P1	-0.32895255518700695		0.025	0.12350986969423301
AL137072.1	-0.3290803651350594		0.025	0.12350986969423301
MEF2B	-0.32908221950991884		0.025	0.12350986969423301
CHRDL2	-0.32908463816018346		0.025	0.12350986969423301
ID2	-0.329090209559699		0.025	0.12350986969423301
RP11-579D7.2	-0.3290955208867654		0.025	0.12350986969423301
AMTN	-0.32910906988853106		0.025	0.12350986969423301
RSU1	-0.32915344444929184		0.025	0.12350986969423301
MUC22	-0.3291635414550464		0.025	0.12350986969423301
TSEN34	-0.3292007529530335		0.025	0.12350986969423301
RP4-694B14.5	-0.3292020327750243		0.025	0.12350986969423301
RNASET2	-0.32922981031119175		0.025	0.12350986969423301
AL844908.5	-0.329292443786555		0.025	0.12350986969423301
RP11-1E1.1	-0.3293263742095913		0.025	0.12350986969423301
RP11-490N5.2	-0.3293263814548422		0.025	0.12350986969423301
KCNMB1	-0.32932638408115417		0.025	0.12350986969423301
AP001042.1	-0.32932640144431924		0.025	0.12350986969423301
KCNQ1	-0.32936393315989354		0.025	0.12350986969423301
OGN	-0.32952047325077155		0.025	0.12350986969423301
GLB1	-0.3296457339409484		0.025	0.12350986969423301
AC008764.1	-0.32968623972424577		0.025	0.12350986969423301
IL17RD	-0.3298347495950314		0.025	0.12350986969423301
CTD-2026K11.2	-0.32983633744493457		0.025	0.12350986969423301
BCR	-0.32986583188526436		0.025	0.12350986969423301
MAPK8IP1	-0.32990835336818464		0.025	0.12350986969423301
RPS2P46	-0.3299151184108026		0.025	0.12350986969423301
AC104135.4	-0.329972052445444		0.025	0.12350986969423301
PPM1K	-0.3299751394196707		0.025	0.12350986969423301
RP5-991G20.2	-0.32998062259505834		0.025	0.12350986969423301
STXBP3	-0.3300160495918695		0.025	0.12350986969423301
RGS18	-0.330062613429811		0.025	0.12350986969423301
RP11-598F7.4	-0.33011659412013444		0.025	0.12350986969423301
APOL6	-0.33016254097893866		0.025	0.12350986969423301
RTN4IP1	-0.3301722851746498		0.025	0.12350986969423301
RP11-192I3.2	-0.3303544162297418		0.025	0.12350986969423301
RNU1-3	-0.3303733062075746		0.025	0.12350986969423301
AL162497.1	-0.33039663017091025		0.025	0.12350986969423301
AKAP13	-0.33041965796752787		0.025	0.12350986969423301
KALRN	-0.33043496591715277		0.025	0.12350986969423301
RP11-144L1.8	-0.33047760031982737		0.025	0.12350986969423301
AC009299.5	-0.330495726419982		0.025	0.12350986969423301
DDX42	-0.3306106544796035		0.025	0.12350986969423301
PREB	-0.3306213695872483		0.025	0.12350986969423301
RP11-367N14.2	-0.3307425085753954		0.025	0.12350986969423301
RP11-347C12.3	-0.33076004802413467		0.025	0.12350986969423301
RP11-326L24.7	-0.33078261591203606		0.025	0.12350986969423301
RP11-458F8.2	-0.33078532089619733		0.025	0.12350986969423301
SESN1	-0.330805333983429		0.025	0.12350986969423301
PROK1	-0.3308546416556324		0.025	0.12350986969423301
PDCL	-0.33109977611828567		0.025	0.12350986969423301
MKRN7P	-0.33112785389147287		0.025	0.12350986969423301
XPR1	-0.33115481900198607		0.025	0.12350986969423301
DERL2	-0.331162763735976		0.025	0.12350986969423301
RP11-93O14.2	-0.3312211637366743		0.025	0.12350986969423301
PENK	-0.33122238371241947		0.025	0.12350986969423301
GBP2	-0.33131916437050285		0.025	0.12350986969423301
ITM2A	-0.3313453417519264		0.025	0.12350986969423301
LILRA4	-0.3313705111198597		0.025	0.12350986969423301
NPAS4	-0.33137051871767376		0.025	0.12350986969423301
RPLP1P13	-0.3313705342564358		0.025	0.12350986969423301
DNAJB9	-0.3313895679874525		0.025	0.12350986969423301
SNX18P13	-0.3314170367701338		0.025	0.12350986969423301
RP11-420G6.3	-0.3314577699545538		0.025	0.12350986969423301
RP11-262H14.7	-0.33146498485212367		0.025	0.12350986969423301
RP11-547D24.3	-0.331547352765492		0.025	0.12350986969423301
AC005332.1	-0.33165390293533814		0.025	0.12350986969423301
REV3L	-0.33176686677959305		0.025	0.12350986969423301
TMEM205	-0.3318064572874288		0.025	0.12350986969423301
CTD-2270P14.3	-0.33181923336704544		0.025	0.12350986969423301
RP11-823P9.3	-0.3318310412663977		0.025	0.12350986969423301
RP11-361D15.2	-0.33183146407237013		0.025	0.12350986969423301
FAM115D	-0.3318878800569808		0.025	0.12350986969423301
RFXANK	-0.33202245057426505		0.025	0.12350986969423301
RP11-469N6.1	-0.33211404163157526		0.025	0.12350986969423301
SUMO4	-0.3322107605979681		0.025	0.12350986969423301
ZDHHC11	-0.3322272027030651		0.025	0.12350986969423301
BX571672.2	-0.3324075104960912		0.025	0.12350986969423301
PEF1	-0.3326955885697134		0.025	0.12350986969423301
RP5-867C24.4	-0.33275649077952296		0.025	0.12350986969423301
ADAMTS15	-0.33291436680879144		0.025	0.12350986969423301
NR1D2	-0.3331248441267451		0.025	0.12350986969423301
RABL2B	-0.3331473063668747		0.025	0.12350986969423301
GRB2	-0.33321534541286724		0.025	0.12350986969423301
HRC	-0.3332578116617968		0.025	0.12350986969423301
DOHH	-0.3332845213068061		0.025	0.12350986969423301
FTSJ1	-0.3333060747088873		0.025	0.12350986969423301
RP11-82I10.1	-0.3334202568930224		0.025	0.12350986969423301
RALGAPA2	-0.3334246223088339		0.025	0.12350986969423301
RNF41	-0.3334374142864752		0.025	0.12350986969423301
IL1RAP	-0.3334462044922813		0.025	0.12350986969423301
MAP1LC3A	-0.3335509849087535		0.025	0.12350986969423301
SBK1	-0.33357602024279936		0.025	0.12350986969423301
GAPDHP14	-0.33365797044025564		0.025	0.12350986969423301
RP11-297C4.1	-0.3336939128941767		0.025	0.12350986969423301
RP11-87H9.3	-0.33370694835185377		0.025	0.12350986969423301
RAB11FIP5	-0.33373222251613754		0.025	0.12350986969423301
RNF10	-0.3338043357265461		0.025	0.12350986969423301
PHBP12	-0.33380991997234905		0.025	0.12350986969423301
ZFP28	-0.3338147107658979		0.025	0.12350986969423301
PTP4A1	-0.3338276804466692		0.025	0.12350986969423301
RTBDN	-0.33384346830127076		0.025	0.12350986969423301
RP11-807H22.6	-0.3338897032238852		0.025	0.12350986969423301
RP11-420K8.2	-0.33394462492161575		0.025	0.12350986969423301
FDPSP1	-0.33401390264878084		0.025	0.12350986969423301
RP11-477D19.2	-0.33404068978008966		0.025	0.12350986969423301
UPK1A	-0.3340538199834212		0.025	0.12350986969423301
SLC35A2	-0.33410942153236073		0.025	0.12350986969423301
TAF5L	-0.3341260785206495		0.025	0.12350986969423301
RP11-132M7.3	-0.33430889404869735		0.025	0.12350986969423301
ZNF761	-0.3343489661967809		0.025	0.12350986969423301
RP11-24H1.1	-0.33446218738772576		0.025	0.12350986969423301
ARHGEF26-AS1	-0.3344955664743595		0.025	0.12350986969423301
PSD4	-0.3345472017257807		0.025	0.12350986969423301
ZNF337	-0.3345889298029615		0.025	0.12350986969423301
CTD-2263F21.1	-0.3346348972268086		0.025	0.12350986969423301
RP11-697N18.3	-0.3347540708162564		0.025	0.12350986969423301
CTD-2256P15.2	-0.3348063409651561		0.025	0.12350986969423301
DUSP27	-0.33481208650380984		0.025	0.12350986969423301
RPL7AP8	-0.33486482241975857		0.025	0.12350986969423301
CNTN3	-0.33492839855261586		0.025	0.12350986969423301
ZACN	-0.3350210368413172		0.025	0.12350986969423301
AC007731.2	-0.3350210506479604		0.025	0.12350986969423301
DCXR	-0.33503960000913285		0.025	0.12350986969423301
WDR91	-0.3350446276750661		0.025	0.12350986969423301
CPNE2	-0.3351923092102588		0.025	0.12350986969423301
ATF4P2	-0.3351940648219353		0.025	0.12350986969423301
AC011322.1	-0.33522459196319004		0.025	0.12350986969423301
CTD-2515A14.1	-0.33531791075152717		0.025	0.12350986969423301
CALM1	-0.3354043384041692		0.025	0.12350986969423301
RP11-190C22.1	-0.3354858674376219		0.025	0.12350986969423301
RP11-382A20.2	-0.3355234429197631		0.025	0.12350986969423301
MIR573	-0.3356537489195859		0.0125	0.06319811196197518
SLAIN2	-0.33566533563906265		0.0125	0.06319811196197518
C16orf73	-0.3357054870599977		0.0125	0.06319811196197518
MOB3C	-0.33575834411724526		0.0125	0.06319811196197518
AC121247.1	-0.33575944520302015		0.0125	0.06319811196197518
RP11-192M23.1	-0.33576713765522076		0.0125	0.06319811196197518
PLD3	-0.3358207651546783		0.0125	0.06319811196197518
CPN1	-0.33584393204279167		0.0125	0.06319811196197518
ZDHHC1	-0.33585173069437635		0.0125	0.06319811196197518
MEIS3P2	-0.3360132215744183		0.0125	0.06319811196197518
TRAF2	-0.3360218407358358		0.0125	0.06319811196197518
GSTM1	-0.33605940715583166		0.0125	0.06319811196197518
KIAA0922	-0.3360962341916859		0.0125	0.06319811196197518
GJA4	-0.33616423506147014		0.0125	0.06319811196197518
C21orf67	-0.336170820113045		0.0125	0.06319811196197518
RRM2P2	-0.3362019034485093		0.0125	0.06319811196197518
RP11-43F13.3	-0.33621262003782454		0.0125	0.06319811196197518
UTRN	-0.3362563202042842		0.0125	0.06319811196197518
KCNU1	-0.3362879820205827		0.0125	0.06319811196197518
RP11-282I1.1	-0.33632286137261896		0.0125	0.06319811196197518
NLRP1	-0.3363890801041489		0.0125	0.06319811196197518
DIAPH3-AS1	-0.33652206497011783		0.0125	0.06319811196197518
AC098691.1	-0.3366040414249545		0.0125	0.06319811196197518
DPP8	-0.3366131404165564		0.0125	0.06319811196197518
J01415.1	-0.336741598832952		0.0125	0.06319811196197518
RP11-239H6.2	-0.3367714038684617		0.0125	0.06319811196197518
AC020581.4	-0.33680941942221565		0.0125	0.06319811196197518
UPF1	-0.3368370523117335		0.0125	0.06319811196197518
ABCG4	-0.33692027034620375		0.0125	0.06319811196197518
TSPO2	-0.3369335557367254		0.0125	0.06319811196197518
CYS1	-0.3369430881326288		0.0125	0.06319811196197518
TRIM11	-0.3369603828396807		0.0125	0.06319811196197518
PRKG1	-0.3369762446389757		0.0125	0.06319811196197518
AKR7L	-0.3371947353801775		0.0125	0.06319811196197518
TSG101	-0.33722696877547664		0.0125	0.06319811196197518
AC084851.1	-0.3373161302213861		0.0125	0.06319811196197518
RPL18AP2	-0.3373518951138133		0.0125	0.06319811196197518
AC092106.2	-0.33735189595650306		0.0125	0.06319811196197518
AC096582.8	-0.33735189599646837		0.0125	0.06319811196197518
CTB-164N12.1	-0.33735190601134746		0.0125	0.06319811196197518
GPR182	-0.33735190896161543		0.0125	0.06319811196197518
BACH1-IT2	-0.3373519102641873		0.0125	0.06319811196197518
AC004980.7	-0.3374952463930579		0.0125	0.06319811196197518
IFNAR1	-0.3376421589019781		0.0125	0.06319811196197518
RN5S21	-0.3377553162354795		0.0125	0.06319811196197518
RP6-24A23.6	-0.3378174644326739		0.0125	0.06319811196197518
RP11-137N23.1	-0.3378174754043031		0.0125	0.06319811196197518
RP11-84A19.2	-0.3378174793112228		0.0125	0.06319811196197518
AC018755.13	-0.337817484298173		0.0125	0.06319811196197518
RNU12-2P	-0.3378174849908371		0.0125	0.06319811196197518
ZNF552	-0.3378812628055862		0.0125	0.06319811196197518
CTD-2231H16.1	-0.33809705590167416		0.0125	0.06319811196197518
LYSMD2	-0.33809905710048904		0.0125	0.06319811196197518
CTF1	-0.33810394158384943		0.0125	0.06319811196197518
CHAD	-0.3381515777186519		0.0125	0.06319811196197518
RPS18P9	-0.3381712432207922		0.0125	0.06319811196197518
RP11-365O10.1	-0.3382079291604845		0.0125	0.06319811196197518
RP11-540A21.2	-0.3382199343250889		0.0125	0.06319811196197518
ATP5LP2	-0.3382383296494944		0.0125	0.06319811196197518
YTHDF1	-0.33828223022150017		0.0125	0.06319811196197518
CDK5RAP3	-0.3382883651950311		0.0125	0.06319811196197518
RP11-168O10.6	-0.3384396846675517		0.0125	0.06319811196197518
RP1-50O24.6	-0.3384542111177211		0.0125	0.06319811196197518
CTB-45I8.1	-0.3384939208758644		0.0125	0.06319811196197518
FAM111A	-0.3385118322823764		0.0125	0.06319811196197518
AC084117.3	-0.33860891995169495		0.0125	0.06319811196197518
RP11-382M14.1	-0.3386318372106176		0.0125	0.06319811196197518
PRICKLE3	-0.3386530210315399		0.0125	0.06319811196197518
TAX1BP1	-0.3388038880926122		0.0125	0.06319811196197518
RP11-535K18.2	-0.33882980822178366		0.0125	0.06319811196197518
AZGP1	-0.3392328346248879		0.0125	0.06319811196197518
RP11-506G7.1	-0.3392610961053756		0.0125	0.06319811196197518
ZNF541	-0.33934357867713594		0.0125	0.06319811196197518
RP11-363L24.2	-0.3394738012762584		0.0125	0.06319811196197518
CASQ2	-0.33948644906563685		0.0125	0.06319811196197518
AC005255.1	-0.3396813768939507		0.0125	0.06319811196197518
RP11-479O9.2	-0.3396955238365041		0.0125	0.06319811196197518
FOXL2	-0.3397260444497867		0.0125	0.06319811196197518
NCOA6	-0.3398654777173275		0.0125	0.06319811196197518
CDKN1C	-0.3399439479985293		0.0125	0.06319811196197518
RP11-812E19.6	-0.33995668498813547		0.0125	0.06319811196197518
CTC-507E12.1	-0.3399748902030245		0.0125	0.06319811196197518
SNORA15	-0.3399748903761916		0.0125	0.06319811196197518
Y_RNA	-0.3399749024868287		0.0125	0.06319811196197518
HSD3BP5	-0.34003548969829084		0.0125	0.06319811196197518
RP11-350E12.5	-0.3401117958891096		0.0125	0.06319811196197518
SOAT2	-0.34011644908309097		0.0125	0.06319811196197518
JAZF1-AS1	-0.3401841083545595		0.0125	0.06319811196197518
PDZD7	-0.34021071609551784		0.0125	0.06319811196197518
CTB-118N6.1	-0.340241689287265		0.0125	0.06319811196197518
USP5	-0.34032479922357733		0.0125	0.06319811196197518
RP5-1160K1.3	-0.340337540649833		0.0125	0.06319811196197518
MRPL45	-0.3403743945027442		0.0125	0.06319811196197518
AC079753.5	-0.34039691202987205		0.0125	0.06319811196197518
STT3A	-0.34041950053815245		0.0125	0.06319811196197518
PPP2R5A	-0.34043463038045957		0.0125	0.06319811196197518
SPSB4	-0.3405918476269126		0.0125	0.06319811196197518
FBXL16	-0.34059947551316		0.0125	0.06319811196197518
CTD-2576F9.2	-0.3407125836946043		0.0125	0.06319811196197518
VLDLR	-0.34076128631236025		0.0125	0.06319811196197518
NLGN4X	-0.3408189263003352		0.0125	0.06319811196197518
RP11-395I14.2	-0.34089390206458103		0.0125	0.06319811196197518
NMNAT3	-0.34094218660276376		0.0125	0.06319811196197518
AC011498.2	-0.3409779271925394		0.0125	0.06319811196197518
TTC9B	-0.34097795395448327		0.0125	0.06319811196197518
RP11-466P24.5	-0.3409779542407913		0.0125	0.06319811196197518
RP11-109G10.2	-0.34097796229320837		0.0125	0.06319811196197518
RP11-112L6.3	-0.34102347523067483		0.0125	0.06319811196197518
EFHA1	-0.3411669651073131		0.0125	0.06319811196197518
RP11-459K23.1	-0.3411863892149347		0.0125	0.06319811196197518
RP5-827C21.2	-0.3413039793393842		0.0125	0.06319811196197518
TUBAL3	-0.34138123122890524		0.0125	0.06319811196197518
NACA2	-0.3414288450020567		0.0125	0.06319811196197518
RP11-537H15.4	-0.34146641822379836		0.0125	0.06319811196197518
RP11-145M4.3	-0.3414793851855598		0.0125	0.06319811196197518
MLL3	-0.34153296767035923		0.0125	0.06319811196197518
RP11-24M17.7	-0.34159218663199886		0.0125	0.06319811196197518
RP3-322I12.2	-0.3416045756969096		0.0125	0.06319811196197518
RP11-123O10.4	-0.3416052445236297		0.0125	0.06319811196197518
PSAP	-0.3416740417960337		0.0125	0.06319811196197518
SEC22B	-0.3416814795499212		0.0125	0.06319811196197518
SMG1	-0.3417347495636366		0.0125	0.06319811196197518
AC013268.3	-0.34180644889358686		0.0125	0.06319811196197518
GLT8D2	-0.34185920154848776		0.0125	0.06319811196197518
GAL3ST1	-0.3419108048538405		0.0125	0.06319811196197518
AC005838.2	-0.34199634368978177		0.0125	0.06319811196197518
LRRC59	-0.342006754214444		0.0125	0.06319811196197518
RP11-439L8.2	-0.3420401602729539		0.0125	0.06319811196197518
GTF2A2	-0.3420686959978691		0.0125	0.06319811196197518
MBNL3	-0.34207433456367825		0.0125	0.06319811196197518
CTD-2531D15.4	-0.3420961468068537		0.0125	0.06319811196197518
PCNXL2	-0.342170198940237		0.0125	0.06319811196197518
KRBA1	-0.3421960552952004		0.0125	0.06319811196197518
RP11-334L9.1	-0.3422005417749237		0.0125	0.06319811196197518
PRR18	-0.3422277776832826		0.0125	0.06319811196197518
CTD-2358C21.4	-0.3422283947873263		0.0125	0.06319811196197518
ARHGAP10	-0.3422434144957137		0.0125	0.06319811196197518
RNFT1	-0.3423415103023156		0.0125	0.06319811196197518
MANBAL	-0.34234608072886225		0.0125	0.06319811196197518
CTD-2184D3.5	-0.34234867931227375		0.0125	0.06319811196197518
ITGAV	-0.3424021122800013		0.0125	0.06319811196197518
C10orf68	-0.3424170965238316		0.0125	0.06319811196197518
PKDREJ	-0.3424177976226987		0.0125	0.06319811196197518
RP11-909N17.2	-0.3424774982496877		0.0125	0.06319811196197518
EFNA4	-0.34258834908807834		0.0125	0.06319811196197518
UBE2Q2	-0.342589195033409		0.0125	0.06319811196197518
MED31	-0.34261976188446586		0.0125	0.06319811196197518
RP11-227F19.5	-0.3426447141455815		0.0125	0.06319811196197518
AC144450.2	-0.34269888597005665		0.0125	0.06319811196197518
AC016995.3	-0.3427566436361735		0.0125	0.06319811196197518
AP000593.7	-0.3428736692195048		0.0125	0.06319811196197518
RP11-9M16.2	-0.3429239241049559		0.0125	0.06319811196197518
ERI3-IT1	-0.34304400711467803		0.0125	0.06319811196197518
CTD-2651C21.3	-0.34318643859982106		0.0125	0.06319811196197518
RP11-10L12.1	-0.3433010484487676		0.0125	0.06319811196197518
SERTM1	-0.3433170108121777		0.0125	0.06319811196197518
SCARF2	-0.34336409109696914		0.0125	0.06319811196197518
FGB	-0.34342017388012924		0.0125	0.06319811196197518
TRAM2	-0.3434408053194465		0.0125	0.06319811196197518
RP11-248C1.2	-0.3434637426298871		0.0125	0.06319811196197518
AC098823.3	-0.343477139416488		0.0125	0.06319811196197518
HSP90B3P	-0.3435990425516004		0.0125	0.06319811196197518
SLC39A14	-0.34360120809048383		0.0125	0.06319811196197518
RP6-201G10.2	-0.34363922966065014		0.0125	0.06319811196197518
SOD1	-0.3436727098440607		0.0125	0.06319811196197518
RP11-30K9.5	-0.34370722277844723		0.0125	0.06319811196197518
SPRYD5	-0.34370949886095276		0.0125	0.06319811196197518
AC040963.1	-0.3437095012211306		0.0125	0.06319811196197518
RP11-16L9.2	-0.34370951184892184		0.0125	0.06319811196197518
BX004987.7	-0.3437095154680226		0.0125	0.06319811196197518
AC017076.5	-0.34370951623134055		0.0125	0.06319811196197518
NBPF6	-0.3437095184635774		0.0125	0.06319811196197518
LA16c-321D4.1	-0.34370952038960967		0.0125	0.06319811196197518
RP11-241F15.4	-0.34370952091713786		0.0125	0.06319811196197518
RP11-342M1.7	-0.34370952212874506		0.0125	0.06319811196197518
PTPN11	-0.34378597190235727		0.0125	0.06319811196197518
TMPRSS3	-0.3438108502122599		0.0125	0.06319811196197518
CTD-2272G21.2	-0.34384401946663345		0.0125	0.06319811196197518
RP11-544M22.8	-0.3439647976811919		0.0125	0.06319811196197518
CTD-2616J11.4	-0.3439683966582854		0.0125	0.06319811196197518
CYP2U1	-0.3440948441044302		0.0125	0.06319811196197518
CTC-575I10.1	-0.34419437033218825		0.0125	0.06319811196197518
FILIP1	-0.3442284012330009		0.0125	0.06319811196197518
RP5-1063M23.1	-0.3442376719695149		0.0125	0.06319811196197518
GK5	-0.34429930652009194		0.0125	0.06319811196197518
CDC37P1	-0.34432400733047086		0.0125	0.06319811196197518
OS9	-0.34439252908906387		0.0125	0.06319811196197518
CRB2	-0.34442860583107693		0.0125	0.06319811196197518
RP11-757G1.6	-0.3444512131983112		0.0125	0.06319811196197518
FDPSP2	-0.3445227472250199		0.0125	0.06319811196197518
RP11-317N8.5	-0.3445344682399304		0.0125	0.06319811196197518
SLCO2B1	-0.3445355687890398		0.0125	0.06319811196197518
GMEB2	-0.3445656024698803		0.0125	0.06319811196197518
LLPH	-0.3446153668113844		0.0125	0.06319811196197518
CTD-2313J17.5	-0.3446242143717101		0.0125	0.06319811196197518
ATF6B	-0.3446970281158187		0.0125	0.06319811196197518
LRRC3	-0.3447091355546317		0.0125	0.06319811196197518
SLC1A7	-0.3447644846957884		0.0125	0.06319811196197518
TM2D2	-0.34479232386887626		0.0125	0.06319811196197518
AC073150.4	-0.3447962694591049		0.0125	0.06319811196197518
VAV1	-0.3448400120789093		0.0125	0.06319811196197518
TRPC4	-0.3448800838017715		0.0125	0.06319811196197518
GPC6	-0.3449859309933635		0.0125	0.06319811196197518
MCU	-0.3450465406962257		0.0125	0.06319811196197518
HNRNPUL2	-0.3450941628690396		0.0125	0.06319811196197518
ATG13	-0.34510612713549227		0.0125	0.06319811196197518
PLEKHB1	-0.3451548109697749		0.0125	0.06319811196197518
RP11-773D16.1	-0.34519242368666125		0.0125	0.06319811196197518
RP11-655C2.3	-0.34531500441249074		0.0125	0.06319811196197518
RP11-185N2.1	-0.3453343451919064		0.0125	0.06319811196197518
NLGN1	-0.3453961928142829		0.0125	0.06319811196197518
SPRR2D	-0.34542237071884807		0.0125	0.06319811196197518
RP11-158M2.3	-0.3454390592629874		0.0125	0.06319811196197518
PEX2	-0.34554339900107833		0.0125	0.06319811196197518
RP11-77H9.2	-0.345596191110874		0.0125	0.06319811196197518
RP11-416I2.1	-0.34560317322639844		0.0125	0.06319811196197518
SDC2	-0.3457318803251825		0.0125	0.06319811196197518
IL17C	-0.3457413282663062		0.0125	0.06319811196197518
RP11-548H18.1	-0.3457821712015325		0.0125	0.06319811196197518
RP11-195E11.2	-0.3458104417741487		0.0125	0.06319811196197518
MAPK4	-0.3458710141188105		0.0125	0.06319811196197518
AGPHD1	-0.34592169470088674		0.0125	0.06319811196197518
BAG2	-0.34596085150977235		0.0125	0.06319811196197518
RP3-414A15.10	-0.34596487011658705		0.0125	0.06319811196197518
FAM110B	-0.34609908580074517		0.0125	0.06319811196197518
CTD-2516F10.2	-0.34613113716364224		0.0125	0.06319811196197518
SZT2-AS1	-0.3461410581340504		0.0125	0.06319811196197518
RP6-74O6.2	-0.3462282442175339		0.0125	0.06319811196197518
WISP2	-0.3462647598291674		0.0125	0.06319811196197518
PLEKHB2	-0.34639675290599176		0.0125	0.06319811196197518
RP11-718B12.1	-0.34641900661803476		0.0125	0.06319811196197518
SMPD3	-0.34644320599959816		0.0125	0.06319811196197518
RP11-483I13.5	-0.3464630045953421		0.0125	0.06319811196197518
UNC13D	-0.34651827963851045		0.0125	0.06319811196197518
RP11-111A21.1	-0.3465416200595526		0.0125	0.06319811196197518
SLC18B1	-0.34659011686117597		0.0125	0.06319811196197518
AP1B1	-0.34660433719194633		0.0125	0.06319811196197518
FANCC	-0.34661945085038603		0.0125	0.06319811196197518
RP11-845M18.7	-0.3466424814718611		0.0125	0.06319811196197518
HEYL	-0.346667246232328		0.0125	0.06319811196197518
RP11-96D1.7	-0.34676131818572886		0.0125	0.06319811196197518
ANKUB1	-0.3467728229283868		0.0125	0.06319811196197518
PARP1P1	-0.3468169153495032		0.0125	0.06319811196197518
RP1-290I10.7	-0.34692799709726363		0.0125	0.06319811196197518
PIGG	-0.3469634821865178		0.0125	0.06319811196197518
CYSLTR1	-0.3469944141266814		0.0125	0.06319811196197518
IRF2	-0.34702175637763005		0.0125	0.06319811196197518
CXorf31	-0.3470417620401192		0.0125	0.06319811196197518
TUBA4B	-0.34707362812491477		0.0125	0.06319811196197518
RPL7P48	-0.3471019171699813		0.0125	0.06319811196197518
SCIMP	-0.34712164834727227		0.0125	0.06319811196197518
ZNF713	-0.34719950370261493		0.0125	0.06319811196197518
RP5-890O3.3	-0.3472051327134987		0.0125	0.06319811196197518
RP11-497H16.6	-0.34731414903011965		0.0125	0.06319811196197518
BAX	-0.3473972806199046		0.0125	0.06319811196197518
PSENEN	-0.347541573837137		0.0125	0.06319811196197518
GPR125	-0.34754362900965574		0.0125	0.06319811196197518
TPRN	-0.34760142119137893		0.0125	0.06319811196197518
WDR83OS	-0.3476565344662157		0.0125	0.06319811196197518
HECTD2	-0.34769852272745183		0.0125	0.06319811196197518
APOOL	-0.3477782366230467		0.0125	0.06319811196197518
PPP1R26	-0.34788942637587844		0.0125	0.06319811196197518
DNAH9	-0.34798929672065504		0.0125	0.06319811196197518
RP11-485H8.2	-0.3480339387519524		0.0125	0.06319811196197518
NT5DC3	-0.348074546454079		0.0125	0.06319811196197518
