Gene	Score	0.95 MoE	p-value	FDR
RP11-382J12.1	-0.6179421944687383		0.018500617564844307	0.2602719378427788
TMED5	-0.617962647356557		0.018498342325944224	0.2602719378427788
C6orf72	-0.6179856013356453		0.018494766950529807	0.2602719378427788
CTC-573N18.1	-0.6180394707207201		0.01848209061951505	0.2602719378427788
CCDC97	-0.6180400596537947		0.01848127803419359	0.2602719378427788
CPEB3	-0.6180722867566476		0.018474289800429044	0.2602719378427788
TSSK1B	-0.6180907480181191		0.018471201976207503	0.2602719378427788
KIAA1715	-0.6181042956888017		0.01846827666905025	0.2602719378427788
VNN3	-0.618252415411955		0.018402782292140676	0.2599540863177227
RBMS3	-0.6182583068863623		0.018401157121497758	0.2599540863177227
AC007969.4	-0.6182759318435087		0.018397581746083337	0.2599540863177227
DTX1	-0.6183955585521694		0.01837726711304687	0.259951724137931
ALDH4A1	-0.6184205501610778		0.018374179288825326	0.259951724137931
HTRA4	-0.6185872338061624		0.018346876422024313	0.25976069949378744
BLOC1S3	-0.6188230449103446		0.018299908990443998	0.25921500920810314
AL031431.1	-0.6188412186673825		0.018295358512643828	0.25921500920810314
RAVER2	-0.6190759090394257		0.018194922966911525	0.25796543778801845
C4orf36	-0.6191323483147314		0.018143892608723917	0.2573605348086676
CLIC5	-0.6191964626784398		0.01813771696028083	0.2573605348086676
RP11-13E1.3	-0.6193713252913238		0.018106513683936815	0.2570673742501154
FAM46C	-0.6194429897792245		0.018091887148150555	0.25697830101569713
MTA2	-0.6195400902152738		0.018069784827406878	0.25678290993071595
ALOX5	-0.6195717102755031		0.01805597087694208	0.25670517560073935
CEACAM6	-0.6196183057823481		0.018047519989598908	0.25670365233472026
LINC00322	-0.6196969160389231		0.0180319183514269	0.25660037002775204
HOXC-AS5	-0.619826583882334		0.018008840928297472	0.2563905599259602
MIR92B	-0.6199479253994502		0.017939446141844895	0.25552083333333336
ATF4P1	-0.6199479268089726		0.017933107976337515	0.25552083333333336
SURF6P1	-0.6199479269381964		0.017931157771566016	0.25552083333333336
CTD-3105H18.9	-0.6199479282299788		0.017924332054865762	0.25552083333333336
AC007389.4	-0.6199479311120765		0.017919294025872716	0.25552083333333336
RP1-136O14.1	-0.619947933046527		0.01791230579210817	0.25552083333333336
RP11-469J4.3	-0.6199479335509823		0.017904504973022168	0.25552083333333336
RIPPLY1	-0.6199479336514647		0.01790287980237925	0.25552083333333336
RP13-923O23.5	-0.6199479336587511		0.01790287980237925	0.25552083333333336
GAPDHP32	-0.6199479338548087		0.01789735422219333	0.25552083333333336
DEFB134	-0.6199479358609887		0.01788906585191445	0.25552083333333336
RP11-80H5.6	-0.6199479373067334		0.01788402782292141	0.25552083333333336
CYTH1	-0.6202535768401931		0.017825684196840667	0.2553189013035382
RP11-56P9.9	-0.6202599770234997		0.017823083923812	0.2553189013035382
FAM3D	-0.6202747595082665		0.017818045894818956	0.2553189013035382
MAPRE3	-0.6203417685667778		0.017806994734447117	0.2553189013035382
FBXW11P1	-0.6203552448893626		0.017805694597932784	0.2553189013035382
CTC-459M5.2	-0.6204245399487507		0.017793993369303776	0.2553189013035382
KRT6A	-0.6204597528178247		0.0177876552037964	0.2553189013035382
RP11-16M8.2	-0.6204774827408168		0.017769615809660015	0.2553189013035382
ITIH3	-0.6206214660409825		0.017731749333680037	0.2549228971962617
RP11-347C18.3	-0.6206911629669456		0.017721348241565363	0.25489247311827956
IQCJ-SCHIP1-AS1	-0.6208242657791289		0.01769745823311448	0.25466791393826005
C8orf46	-0.6208722152462992		0.01758727166352467	0.25320074871314924
CCDC47	-0.6208965256898838		0.01758548397581746	0.25320074871314924
AC011330.5	-0.6211727253248273		0.017434505623090426	0.25123653395784545
RBMX2P3	-0.6212970191209947		0.01740622765390366	0.2509465791940019
GLUD1P8	-0.6212970197900342		0.01739891438601053	0.2509465791940019
CTD-3032H12.2	-0.6212970199134439		0.017394851459403237	0.2509465791940019
AC079612.1	-0.6212970201054474		0.01739127608398882	0.2509465791940019
RP13-150K15.1	-0.6212970201090294		0.01739127608398882	0.2509465791940019
DLEU7-AS1	-0.6212970203327007		0.01738948839628161	0.2509465791940019
PSMC1P7	-0.6212970207106258		0.0173857505038029	0.2509465791940019
AC016735.3	-0.6212970211910339		0.017381362543067023	0.2509465791940019
KCND2	-0.6212970219062167		0.017376812065266853	0.2509465791940019
MAGEA8	-0.6212970221885648		0.017376161997009688	0.2509465791940019
KDM4DL	-0.6212970238328274		0.01737177403627381	0.2509465791940019
AC120045.5	-0.6212970267773712		0.017368036143795097	0.2509465791940019
AZGP1P2	-0.6212970273541245		0.01736446076838068	0.2509465791940019
MIR200A	-0.621297029717187		0.017359422739387637	0.2509465791940019
KCNRG	-0.6212970300824551		0.01735535981278034	0.2509465791940019
CLEC9A	-0.6212970302860419		0.01735324709094455	0.2509465791940019
XXbac-B476C20.13	-0.6212970313770454		0.01735048430085159	0.2509465791940019
RP11-4K3__A.5	-0.6214487954095749		0.017325294155886368	0.2509465791940019
TMEM183A	-0.6215849511625368		0.017304654488721316	0.2509465791940019
LRPAP1	-0.6216606065903505		0.017294415913670935	0.2509465791940019
NUDT18	-0.621947289736716		0.017047389975947475	0.2480983916745506
SNORD46	-0.6219612230805863		0.017045439771175973	0.2480983916745506
UCP2	-0.6220130164158771		0.017038776571540012	0.2480983916745506
ENPP5	-0.6220808621641166		0.016977670155366314	0.24743486499289438
SEMA4D	-0.6220997703578574		0.016976044984723396	0.24743486499289438
SPINK6	-0.6223667056567608		0.016937040889293375	0.24707681365576104
CTD-2139B15.5	-0.622366711146547		0.016933302996814666	0.24707681365576104
CLCC1	-0.6223886953930499		0.016927127348371578	0.24707681365576104
Z83844.1	-0.6226211286859258		0.016888773321198727	0.24672364672364672
CPA3	-0.6227671780309337		0.016867158551647922	0.2465249406175772
RPTN	-0.6228773868251417		0.016776961580966	0.24532319391634982
FAM87B	-0.6229755051560698		0.016684164337255412	0.2440822634331907
AC016724.8	-0.622978884566058		0.016682539166612494	0.2440822634331907
SLC26A10	-0.6231497083716274		0.016652148475589938	0.24384578772013327
FAM81B	-0.623246331697427		0.016625983228238966	0.24357857142857142
RP11-546B15.1	-0.6232929284131182		0.016616882272638626	0.2435612196283945
AC005696.1	-0.6233060223917809		0.016614769550802835	0.2435612196283945
ADORA2A	-0.6234546382824104		0.016563739192615223	0.24301382927992368
CCDC22	-0.6235202045352626		0.016549112656828967	0.24291507633587786
FAM174B	-0.6235901249781413		0.016538386530585713	0.24287350835322197
TEC	-0.6236105032947855		0.016534811155171292	0.24287350835322197
CMTM6	-0.6236718201331559		0.016524085028928038	0.24287350835322197
CD82	-0.6237143382627507		0.01650962101020607	0.2427987571701721
ZDHHC7	-0.6239031167803193		0.016459240720275627	0.24217360114777617
ACYP2	-0.6241011607791461		0.01642689982448157	0.24181339712918662
HLF	-0.6242510907281035		0.0164026847819021	0.24157252273815222
PPP2R5B	-0.6242969279696944		0.016395696548137554	0.24157252273815222
PTK6	-0.6243994808448227		0.01637391926152246	0.24137997125059893
AC097359.2	-0.6247144028848104		0.016209126958330624	0.23906519654841804
RP11-524O24.2	-0.6247144053954123		0.01620490151465904	0.23906519654841804
HPS5	-0.6247999235646533		0.016185399466944028	0.2389443378119002
RP11-369C8.1	-0.6249975866943255		0.01615289605408568	0.23857897263562172
MED15	-0.6251162156321483		0.016133068972242086	0.23840057636887607
GLIS3	-0.6251308726484168		0.01612981863095625	0.23840057636887607
AQP4	-0.6251531558179473		0.01612591822141325	0.23840057636887607
AC016717.1	-0.625153157270148		0.01612218032893454	0.23840057636887607
TRIP10	-0.6253069328587764		0.016090326984333356	0.23822666025024064
CASP7	-0.6253159627747402		0.016089514399011896	0.23822666025024064
TLCD2	-0.6253258196139216		0.016087564194240397	0.23822666025024064
STK11IP	-0.6253343769441049		0.016086589091854644	0.23822666025024064
NOTO	-0.6253575084519126		0.016083663784697392	0.23822666025024064
TOM1L2	-0.6255430948352187		0.016042059416238704	0.23808490110950314
AC112198.1	-0.6256623822569599		0.016016869271273482	0.2378257722007722
LINC00356	-0.6256623874233478		0.016013293895859065	0.2378257722007722
FAM84B	-0.6260570833842403		0.01576951829942144	0.23437922705314007
AC108463.1	-0.6260813338617904		0.01576399271923552	0.23437922705314007
CCDC68	-0.626110142351749		0.015740590261977508	0.2341755319148936
DTHD1	-0.6261295395767096		0.0156895599037899	0.23352926947266572
NXF2B	-0.6261295420693879		0.01568598452837548	0.23352926947266572
HCG22	-0.6261295431200937		0.015682734187089646	0.23352926947266572
MYO5BP2	-0.6261295435118598		0.015678996294610933	0.23352926947266572
OR5E1P	-0.6261509344698922		0.01567038289020347	0.23352926947266572
OSR2	-0.6263417094736673		0.015610414093479815	0.23291464597478173
RP11-7K24.3	-0.6263730374234656		0.015606513683936814	0.23291464597478173
PPARD	-0.6264148910684537		0.015600825586686603	0.23291464597478173
SLIT3	-0.6264421072604971		0.015597575245400766	0.23291464597478173
GJB3	-0.6266005431636024		0.015572547617499837	0.23280126336248783
AC021066.1	-0.6268286551489843		0.01554686992134174	0.2325303840544482
KIF12	-0.6271157904406874		0.015501365143340051	0.2319625486381323
LGALS9C	-0.6271915784861656		0.015492101670675421	0.23193673965936742
ANKRD20A10P	-0.6272844999874403		0.015478612754339205	0.23184761441090554
ATP11A	-0.6275032866844908		0.015448059546252356	0.2315026790063322
NR6A1	-0.6275119387558765		0.015447246960930897	0.2315026790063322
RP11-326C3.2	-0.627597417504012		0.015434570629916142	0.2315026790063322
SNX29	-0.6277008601913228		0.015419131508808425	0.23140731707317072
C2orf62	-0.6277533771348717		0.015412305792108172	0.23140731707317072
TIRAP	-0.6277725786469792		0.015410030553208087	0.23140731707317072
SAMD9	-0.6277897083351354		0.015408080348436586	0.23140731707317072
RP11-342M1.6	-0.6278203111898449		0.015403042319443542	0.23140731707317072
MDK	-0.6279561053926354		0.015382240135214198	0.23140731707317072
C10orf129	-0.6280035033195593		0.015376714555028278	0.23140731707317072
PSG8	-0.6280184288003006		0.015373301696678152	0.23140731707317072
AC096579.13	-0.6280518866040662		0.01536761359942794	0.23140731707317072
SYT8	-0.6282436398990036		0.015344373659234219	0.23130083292503675
NUP214	-0.6282856238774603		0.015336897874276799	0.23130083292503675
RP11-519G16.3	-0.6283058227210003		0.015334297601248131	0.23130083292503675
TJP1	-0.6285186016288702		0.015306832217382825	0.2310745829244357
AC090774.1	-0.6285354358637156		0.015303094324904115	0.2310745829244357
SLC47A2	-0.6285523775488323		0.015299681466553989	0.2310745829244357
FBXO44	-0.6287100184052813		0.015273028668010141	0.23090417690417692
PPP4R1	-0.6288463456516163		0.015250113761945005	0.23067109144542775
GPNMB	-0.6288825690682153		0.015244750698823377	0.23067109144542775
RP11-413E6.7	-0.6290154902937085		0.01522833647532991	0.23056840551181101
PINK1	-0.6290293610841373		0.015224111031658324	0.23056840551181101
RP11-79N23.1	-0.6290989077857122		0.015216635246700904	0.23056840551181101
CAPN8	-0.6291732504912889		0.01520980953000065	0.23056840551181101
TRPC2	-0.6292917229824931		0.015192420204121433	0.23047830374753453
OR2A7	-0.6293976780288623		0.015181531560813885	0.23042673902318697
DUSP16	-0.6296260241251489		0.015151140869791328	0.23007897334649555
RP4-798A17.5	-0.6296693912920253		0.015143340050705324	0.23007407407407404
CLDN9	-0.6298319041832076		0.01512156276409023	0.22985671936758897
TMEM87A	-0.6299272118831293		0.015108561398946889	0.22977261492832426
NARFL	-0.6300883717037102		0.015088896834167588	0.2295870425321464
UPK2	-0.6301829236209359		0.015075732951959955	0.2295002474022761
PLA2G4E	-0.6304187963374392		0.01504371709029448	0.22912623762376236
IL20RB	-0.630428431543515		0.015041929402587272	0.22912623762376236
SERPINB7	-0.630713681807017		0.015010726126243256	0.22885034687809716
SLC4A3	-0.6307406134976519		0.015007313267893129	0.22885034687809716
SLC9A9	-0.6307714082460395		0.015002600273028669	0.22885034687809716
SERINC2	-0.6308562986541497		0.014991224078528246	0.22885034687809716
RP11-166P13.3	-0.6308698672031595		0.014989436390821037	0.22885034687809716
SERAC1	-0.6310440488335248		0.014964408762920106	0.22871087928464975
SLC35D1	-0.6311568596028309		0.014948969641812391	0.22858846918489065
PVRL2	-0.631307533186831		0.014923291945654294	0.22830929885629042
GM2A	-0.6313285137826127		0.014919716570239876	0.22830929885629042
IRF2BP2	-0.6313855032149563		0.014911915751153871	0.22830929885629042
CTD-2126E3.1	-0.631451862172153		0.014904927517389326	0.22830929885629042
PLSCR1	-0.6318783368518398		0.014850971852044466	0.22765570503238663
SNX33	-0.6321209097113065		0.014820906195150491	0.22730807577268194
RPS20P21	-0.6321854764783889		0.014812942859000195	0.2272992518703242
DYNC1I1	-0.6322101434623696		0.014809367483585776	0.2272992518703242
TMPRSS13	-0.6322369488204327		0.014808067347071442	0.2272992518703242
CCDC51	-0.6322932693198482		0.014801241630371189	0.2272992518703242
TBC1D2	-0.6325356121907137		0.014772963661184425	0.22713893053473264
RP11-56M3.1	-0.6326689446818287		0.014750536306312163	0.22690749999999998
HOMER3	-0.6327525816351766		0.01473818500942599	0.2268309154577289
RP11-557J10.3	-0.6328222350844996		0.014726321263732692	0.22676176176176177
GTF2IRD2B	-0.6330099092297586		0.014698530845738803	0.22644717075613421
XXbac-B444P24.10	-0.6330589961502683		0.014688779821881298	0.22641032064128258
RAB27B	-0.6331839336762518		0.014672040564259248	0.226265664160401
SOWAHD	-0.6331988684218331		0.014669927842423455	0.226265664160401
ABI1	-0.6332077697447872		0.01466960280829487	0.226265664160401
DHDDS	-0.6333634526141693		0.01465286355067282	0.226265664160401
MSLNL	-0.6334690779679222		0.01463596177598648	0.226162732295329
C20orf151	-0.6335767683167801		0.014621335240200222	0.22605025125628142
HAUS2	-0.6338157306060186		0.014585093934863161	0.22560331825037708
CAV2	-0.6340151677137148		0.014559253721640773	0.2253169014084507
YPEL4	-0.6346889625578636		0.014471494506923227	0.22407146451937593
GPR115	-0.6347485156232314		0.014464831307287266	0.22407146451937593
AC005062.2	-0.6348669723743281		0.014450204771501008	0.22396725440806048
TUBB2B	-0.635051031893194		0.014422089319378535	0.22364415322580644
LMO3	-0.6354204502327344		0.014372359097705258	0.22298537569339383
APOL4	-0.635424468018516		0.014372359097705258	0.22298537569339383
SLC25A30	-0.6357477209638666		0.01432685431970357	0.22250378596668346
TRIM49	-0.6359461797467577		0.01429906390170968	0.22218434343434346
GREB1	-0.6360546642040694		0.014280699473444711	0.22201111672561902
LINC00265	-0.6361505477111342		0.014270623415458624	0.22196663296258848
HTR1D	-0.6361900225646612		0.014264285249951245	0.22196663296258848
FAM90A1	-0.6364935751601093		0.014221705779106806	0.22142965587044533
RP11-76P2.3	-0.6366220029326364		0.014202041214327504	0.22123544303797466
SNX31	-0.6367470702722509		0.014184164337255412	0.22106889564336374
SLC52A3	-0.6368074149596243		0.014177013586426574	0.22106889564336374
KRTCAP3	-0.6368631202730518		0.01417181304036924	0.22106889564336374
HDAC9	-0.6368645014377836		0.014171650523304947	0.22106889564336374
ESR1	-0.6369535577237562		0.014161086914125983	0.22106889564336374
RP11-245P10.4	-0.6369871918809653		0.014158486641097316	0.22106889564336374
SUDS3	-0.6370007811842623		0.014157674055775856	0.22106889564336374
RP11-973D8.3	-0.6370831838783141		0.014145485275953976	0.22106889564336374
DNAJB13	-0.6370860029538722		0.0141449977247611	0.22106889564336374
HSF2BP	-0.6370914533669719		0.01414418513943964	0.22106889564336374
CSMD3	-0.6371377404152073		0.014137846973932264	0.22106889564336374
SMURF1	-0.6373262085880655		0.014112981863095625	0.22106889564336374
AIM1L	-0.637456237406106		0.014092017161801989	0.2209760448521916
BECN1	-0.6374948822729555		0.014086654098680361	0.2209760448521916
TP53AIP1	-0.6377028877969423		0.014062601573165183	0.22073979591836737
ZNF652	-0.6378338013748013		0.014047975037378925	0.22062276671771314
Z98256.1	-0.6379583605112056		0.014034648638107002	0.22052604698672115
SPACA4	-0.6380019952827938		0.014029285574985374	0.22052604698672115
ASCC2	-0.6380710658983626		0.014021647272963662	0.22052604698672115
ATP6V0A4	-0.6380999881202369		0.014016284209842033	0.22052604698672115
RNF141	-0.6381318439686127		0.01401140869791328	0.22052604698672115
CHMP4B	-0.6381556530600864		0.01400945849314178	0.22052604698672115
ALDH1A1	-0.638360388650374		0.013979230319183513	0.22033043032786884
FZD6	-0.6384914976238218		0.013960865890918547	0.2201537672988211
YKT6	-0.6387587231033542		0.013931937853474614	0.21981025641025637
DEF6	-0.6388241014598222		0.013921699278424234	0.21976141611082609
MTM1	-0.6388560091725769		0.013916986283559774	0.21976141611082609
SERPINB1	-0.6389061230063499		0.013909673015666644	0.21976141611082609
SLC12A8	-0.6389243184755651		0.013907235259702269	0.21976141611082609
LMTK3	-0.6389620440462978		0.01390365988428785	0.21976141611082609
RP11-797H7.3	-0.6390370091472702		0.013896671650523305	0.21976141611082609
PDE9A	-0.639305947564933		0.013863518169407788	0.21951878538342773
PDCD1LG2	-0.6393112451552072		0.013863193135279204	0.21951878538342773
TMEM237	-0.639820330705888		0.01378859780276929	0.2185574446161772
FOXQ1	-0.6398843703496103		0.013779009295976077	0.21851804123711338
ARVCF	-0.6400462986047076		0.013754956770460899	0.21824909747292418
SLC26A11	-0.6400661685202019		0.013752031463303647	0.21824909747292418
RIT1	-0.6401176538098063		0.013744718195410519	0.21824909747292418
RP11-486B10.4	-0.6402765384761918		0.01372359097705259	0.21808884297520664
RP5-1091E12.1	-0.6405125092635798		0.013694987973737242	0.2177467700258398
HMCN2	-0.6405796779729455		0.013687837222908405	0.21774560496380557
SDC1	-0.6409186751979168		0.013645907820321134	0.21719089498189342
LTBR	-0.6411416805814394		0.013620230124163036	0.21689440993788817
PACS1	-0.6418670334755527		0.013519957095495028	0.21540911444847227
AC004906.3	-0.6419756621880276		0.01350549307677306	0.21529015544041452
C10orf35	-0.6421967254769921		0.013475589936943378	0.21492483151892172
ORMDL3	-0.642205766277485		0.01347380224923617	0.21492483151892172
GLTPD1	-0.6423599015302645		0.013455762855099786	0.21483134405812143
IFITM10	-0.6424635868253756		0.013445849314177988	0.21478452751817237
RP11-676M6.1	-0.64246705098651		0.013445199245920822	0.21478452751817237
CLSTN1	-0.642534950049263		0.013434473119677565	0.21478452751817237
MIR630	-0.6429103372835951		0.013392543717090295	0.21426677067082686
NOMO3	-0.6430198598930394		0.013380517454332705	0.21418574401664933
RP11-30K9.6	-0.643291166958439		0.013350939348631607	0.21382352941176472
EFNB1	-0.6433476133390907		0.013343301046609895	0.21381250000000002
RP11-711M9.1	-0.6433939568369202		0.013337612949359683	0.21381250000000002
CHRNB2	-0.6435531443235444		0.013322661379444841	0.2137043795620438
STYK1	-0.6435962371379681		0.013318273418708964	0.2137043795620438
AF064858.6	-0.6436287915551107		0.013313397906780211	0.2137043795620438
RP4-735C1.4	-0.6437278492344244		0.013298933888058246	0.2136579634464752
SRP54	-0.6437321535352868		0.013298121302736787	0.2136579634464752
STX11	-0.6438900460829191		0.013281382045114738	0.21359905906952434
CTD-2033D15.1	-0.6439023934577004		0.013280569459793279	0.21359905906952434
SLC22A20	-0.6439198966890659		0.013275856464928817	0.21359905906952434
FOLR1	-0.6440108935380823		0.013262855099785477	0.21359905906952434
CTD-2196E14.4	-0.644178423925497		0.013235714750048755	0.21331063383970664
KLHDC8B	-0.6442259693676233		0.013228076448027043	0.21329926624737944
CD101	-0.6442436212262949		0.013225476174998375	0.21329926624737944
RP3-462E2.3	-0.644323532550798		0.01321670025352662	0.21329926624737944
RP11-156K13.1	-0.64442488098912		0.013204023922511864	0.21324671916010499
C1orf98	-0.6445143877256887		0.01319069752323994	0.2131433823529412
AP5Z1	-0.6446230851989664		0.013175095885067932	0.2130031529164477
RP11-86H7.7	-0.6448157346082044		0.013148280569459794	0.2126813880126183
CYP4B1	-0.6449431242011423		0.013132841448352077	0.21254339821146767
KIAA0226	-0.645099212529101		0.013116102190730027	0.2123842105263158
KB-1991G8.1	-0.6451142923526196		0.013113339400637067	0.2123842105263158
FOXA2	-0.64518951991503		0.013104725996229603	0.2123842105263158
EMB	-0.6452794683185794		0.013097737762465058	0.2123842105263158
SPTA1	-0.6454591460174338		0.013076122992914257	0.2121835443037975
SATL1	-0.645502815768884		0.013068484690892545	0.21217150395778364
ACBD3	-0.6455446362007147		0.0130634466618995	0.21217150395778364
AAED1	-0.6455635691889462		0.013062146525385166	0.21217150395778364
RP11-4F5.2	-0.6458200925211696		0.013028017941883898	0.21184989429175477
AC104820.2	-0.6459289007351753		0.013015666644997724	0.21176097303014277
RAB3IP	-0.6460212601175666		0.013002665279854385	0.21166137566137566
KRT15	-0.6461185695340909		0.012990801534161087	0.21158020116463735
TPST2	-0.6463148938324914		0.012965773906260157	0.2112844279661017
CHMP1A	-0.6463259745284047		0.012965611389195865	0.2112844279661017
GPC3	-0.6464141993793098		0.012958298121302737	0.2112844279661017
AGRN	-0.6464512891150895		0.01295569784827407	0.2112844279661017
RP11-611O2.3	-0.6464778762997887		0.012953260092309692	0.2112844279661017
COX17P1	-0.6466745223390409		0.012929695117987389	0.2112559745087626
RP11-152F13.4	-0.6466906154481232		0.012927419879087304	0.2112559745087626
TDO2	-0.6467287456461706		0.012923194435415718	0.2112559745087626
RP11-708H21.4	-0.6469338787926453		0.012899629461093414	0.21110106382978722
RGS20	-0.6471248770883896		0.012879477345121237	0.21088344864289515
RBM11	-0.6471935286233615		0.012870051355392317	0.21084132055378063
MACROD2	-0.6471973909935653		0.012870051355392317	0.21084132055378063
LINC00266-2P	-0.6472716687831066		0.012861600468049145	0.21084132055378063
RP13-578N3.3	-0.6472742597634336		0.012859650263277645	0.21084132055378063
RP5-837I24.1	-0.6476466001849672		0.012813982968211662	0.2103708644610459
ANXA8L1	-0.6476867623728987		0.012809269973347201	0.2103708644610459
PAPD5	-0.6477671909583779		0.012799518949489696	0.210357905982906
RNF44	-0.6478209562071682		0.012795130988753818	0.210357905982906
SETD9	-0.6479662480399808		0.012780179418838978	0.21026470588235294
CGN	-0.6479708618079097		0.012780016901774686	0.21026470588235294
AK4	-0.6480132674459053		0.012776441526360267	0.21026470588235294
RBKS	-0.6481082924075631		0.012763927712409803	0.21026470588235294
SETBP1	-0.6481767349944287		0.012753851654423715	0.21026470588235294
RP11-423H2.3	-0.648199937448865		0.012750926347266463	0.21026470588235294
RPL23AP64	-0.6482226119198623		0.012749301176623545	0.21026470588235294
PERP	-0.6482347584025706		0.012747188454787752	0.21026470588235294
GPR114	-0.6482718112536061		0.01274133784047325	0.21026470588235294
IGSF9	-0.6483442395158638		0.012731911850744328	0.21026470588235294
ABI3BP	-0.648394045413459		0.012725736202301241	0.21026470588235294
RP5-1187M17.10	-0.6486894600260735		0.012696320613664434	0.2101210328133405
RP11-157P1.4	-0.6486942947726531		0.012696158096600144	0.2101210328133405
ABCC11	-0.6487953536195646		0.012687057140999805	0.2101210328133405
AC079776.2	-0.64883797082001		0.01268283169732822	0.2101210328133405
C1orf116	-0.6489474275448354		0.012669342780992004	0.2101210328133405
FAM13C	-0.648953861685162		0.012668855229799129	0.2101210328133405
MANEAL	-0.6489885591560817		0.012665442371449002	0.2101210328133405
ACP5	-0.6491392454170726		0.01264854059676266	0.2101210328133405
TACSTD2	-0.6491863996844487		0.012642689982448158	0.2101210328133405
SPPL3	-0.6497030452477215		0.012577683156731457	0.20917027027027027
SAA1	-0.6497252427807416		0.012574920366638497	0.20917027027027027
TLE1P1	-0.6498428061703662		0.012561593967366573	0.2091287878787879
AC009237.1	-0.6499839496182545		0.012545992329194565	0.20898213318895506
CTD-2135J3.3	-0.6501953568427696		0.012522102320743678	0.20869718309859156
EZR-AS1	-0.6503557181206129		0.012498537346421375	0.20841734417344174
AL021977.1	-0.6504899230456859		0.012484560878892284	0.20829718004338396
RP11-114B7.6	-0.6505442816283711		0.012477247610999154	0.20828811720021703
TMEM54	-0.6505587078982158		0.012475784957420528	0.20828811720021703
MAP7D1	-0.6506606905648533		0.012464896314112982	0.20828811720021703
C11orf88	-0.6506936654091121		0.01245823311447702	0.20828811720021703
BMP8B	-0.6510207229201739		0.01242751738932588	0.20790918977705275
KCNIP3	-0.6512424738176101		0.012404765000325033	0.20764145810663764
ARHGAP42	-0.651375302231961		0.012387538191510108	0.2074659771366358
RP11-12C17.2	-0.65137620334362		0.012387538191510108	0.2074659771366358
SIRPB2	-0.6520763793642034		0.01229945394266398	0.20621525885558584
PKLR	-0.6520803457044003		0.012298478840278229	0.20621525885558584
SEC24B	-0.6525115523692453		0.012251836442826496	0.20564102564102563
THRB	-0.6525637151451843		0.012245173243190535	0.20564102564102563
RP11-33N16.3	-0.6526082474331165		0.012238835077683157	0.20564102564102563
AF064858.10	-0.6527479169600469		0.012218032893453813	0.20540983606557378
CAMSAP1	-0.65279868525652		0.012210232074367808	0.205390924002187
C10orf111	-0.6528087253383271		0.012210232074367808	0.205390924002187
CYR61	-0.6529681425825434		0.01219089254371709	0.20529009304871373
AC097662.2	-0.6531678467443301		0.012165702398751869	0.20497809419496169
HEATR5B	-0.6532599485140579		0.01215188844828707	0.20485753424657535
FAM84A	-0.6533761905436904		0.012136936878372228	0.2047176535087719
RP11-103B5.2	-0.65337905740687		0.012136774361307938	0.2047176535087719
ARMC8	-0.6535254748401619		0.012120197620750178	0.20465971459934137
ADRM1	-0.6536710159862814		0.012104921016706753	0.2045140032948929
AP001046.5	-0.6538002205254666		0.01209256971982058	0.2044175824175824
SRMS	-0.6539342739710678		0.012073555223298447	0.20420835623969216
RP11-54H7.2	-0.6539657901471833		0.01207111746733407	0.20420835623969216
SORBS3	-0.6539909013797458		0.012068679711369695	0.20420835623969216
VDR	-0.6545347794859029		0.012006923226938828	0.20341685022026432
LEPR	-0.6548333894995461		0.011976532535916271	0.2030137741046832
THBS1	-0.6548918453956645		0.011970356887473185	0.2030137741046832
UGT2B15	-0.6549354563636844		0.011967269063251641	0.2030137741046832
ANXA8L2	-0.6549932431443055		0.011960768380679972	0.2030137741046832
AFAP1L2	-0.6550767128525861		0.011952805044529675	0.2030137741046832
SLC9A8	-0.6551761876002051		0.011942728986543588	0.203
RP11-421F16.3	-0.6552658951809534		0.01192810245075733	0.2028634604754008
TANC1	-0.6554306349794579		0.011913800949099655	0.20273230088495575
ANXA8	-0.6554933807734403		0.011903724891113568	0.20267293857221916
COMMD7	-0.6555736537664718		0.01189657414028473	0.20266334440753045
EVPL	-0.6558512442431169		0.011865533381005006	0.2022465373961219
BCOR	-0.6561355060370202		0.011832704934018072	0.2017987804878049
KIFC3	-0.6562337462756372		0.011818890983553274	0.20167498613422075
GALNTL4	-0.6563541240159022		0.01180556458428135	0.2015593784683685
MPPE1	-0.656374760965509		0.011804264447767016	0.2015593784683685
EXT2	-0.6564137147718693		0.011800689072352597	0.2015593784683685
RP11-473M20.16	-0.6565409694517829		0.011789150360787882	0.2015593784683685
CANT1	-0.6566121197538082		0.011781024507573295	0.2015593784683685
ANKRD18EP	-0.6567636931670447		0.011765097835272704	0.2014273789649416
SLC7A8	-0.6568165290579343		0.01175648443086524	0.20139198218262805
C18orf34	-0.6569740619327024		0.011735844763700189	0.20115041782729803
SLC25A17	-0.6571148634218527		0.011721380744978223	0.2010144927536232
MLLT4	-0.6571176718310081		0.011721380744978223	0.2010144927536232
TPMT	-0.6572054039684474		0.011713579925892219	0.2010144927536232
ARHGAP30	-0.6575733957561741		0.011673925762205032	0.20053601340033503
HTR4	-0.6576768890709925		0.011659299226418774	0.20039664804469273
SLC24A4	-0.6577137973149673		0.011654748748618604	0.20039664804469273
ALCAM	-0.6577655433183681		0.011645810310082558	0.2003887024608501
RAET1E	-0.6578206278953512		0.011640772281089515	0.2003887024608501
ISCU	-0.6578322462407714		0.011639959695768056	0.2003887024608501
ACER2	-0.6581510099898625		0.01160696873171683	0.20005602240896359
